title,address,longitude,latitude,coord_type,number,count,company,houseId
低价招租 幸福二村 工体东直门外大街 附近中装一居拎包入住,幸福二村,116.44752,39.939398,1,3300.0,1,北京中天置地房地产经纪有限公司,2297932175x
【 全源】【押一付一】新华联家园北区 果园地铁 精装一居首次出租随时看,新华联家园北区,116.641027,39.89506,1,3200.0,1,北京我爱我家房地产经纪有限公司,2308903783x
司达小区，精装大一居室，房子干净，紧邻角门东地铁，拎包入住哦,司达小区,116.380316,39.844909,1,3300.0,1,北京中天置地房地产经纪有限公司,2297483101x
绿丰家园朝丰家园90平3000元 家电家具全齐低价出租,朝丰家园,116.564929,39.851359,1,3000.0,1,北京好来屋房地产经纪有限公司,2288524021x
精品公寓！朝阳 百子湾旁 高端公寓出租 〈送一月〉,百子湾家园,116.511743,39.899199,1,2980.0,1,北京大合联正房地产经纪有限公司,2281073577x
天裕昕园精修一居室，室内干净，包物业包取暖，需要的联系我,天裕昕园,116.527404,40.085329,1,3000.0,1,北京金色时光房地产经纪有限公司,2279361561x
大兴区亦庄配套齐全精装修瀛景园1室急租,瀛景园,116.478327,39.794555,1,3100.0,1,爱屋吉屋,2295905502x
西马厂 7克拉 紧邻地铁10号线 精装全齐 拎包入住,7克拉,116.385346,39.839382,1,2950.0,1,北京幸福家房地产经纪有限公司,2328971906x
整出租自家的南锣鼓巷主街院内平房.可洗衣.洗澡.做饭(个人),南锣鼓巷,116.403124,39.940693,1,3000.0,1,,2308273987x
【 全源】开阳里低价开间出租 紧邻北京南站 右电梯 随时看房,开阳里六区,116.369942,39.86439,1,3200.0,1,北京我爱我家房地产经纪有限公司,2306335354x
出租精装一居室 家具家电齐全 可月付租金,武夷花园,116.697553,39.919129,1,2800.0,1,,2310441904x
总部基地;花乡四合欣园精装一居出租;紧邻地铁九号线,四合庄,116.612668,39.857704,1,3000.0,1,爱屋吉屋,2312512510x
【 全源】南新园精装一居 首次出租全齐家电 拎包入住紧邻地铁站 可月付,南新园,116.477242,39.870464,1,3200.0,1,北京我爱我家房地产经纪有限公司,2304813150x
翠海明苑正规一居室，出租舒适环境等你享受,翠海明苑,116.360204,39.809664,1,3000.0,1,爱屋吉屋,2304596385x
北花园小区精装一居室 家具家电齐全,北花园小区,116.549693,39.905338,1,3200.0,1,,2302478546x
紧邻地铁管庄新村小区精装一居室包物业出租可随时看房,管庄新村D区,116.599847,39.901299,1,3200.0,1,北京佳恒时代房地产经纪有限公司,2303865144x
为你而选为你为家 荣丰2008 一居室 近7号线 居家首选,荣丰2008,116.336616,39.894695,1,3300.0,1,北京链家房地产经纪有限公司,2298181665x
为你而选为你为家 带有电梯 近果园地铁 家具全新开间,巴克摩界,116.641160,39.888010,1,2900.0,1,北京链家房地产经纪有限公司,2293535529x
北工大地铁西站十四号线 京体游泳馆 南新园小区 随时入住,南新园,116.477242,39.870464,1,3200.0,1,北京中天置地房地产经纪有限公司,2272897071x
丰台玉泉营万柳园小区一居出租，房东直租，随时看房！！,万柳园小区,116.335311,39.850589,1,3200.0,1,爱屋吉屋,2262368706x
丰台宋家庄宋家庄家园 1室0厅 45平米 精装修 面议,宋家庄,116.428368,39.845849,1,3300.0,1,,2266185402x
地铁4号线新宫站 出租大一居 真实图片 仅此一套 无,南庭新苑北区,116.368955,39.806868,1,3000.0,1,北京中联盛世房地产经纪有限公司,2312399993x
【100%真实图片】双桥地铁站东150米【合美国际】【南向】,滨水动漫城,116.581158,39.908683,1,3300.0,1,北京恒洋我家房地产经纪有限公司,2259776403x
百度大厦辉煌国际科实大厦汉王大厦百度科技园唐家岭新城东馨园,大牛坊社区,116.237084,40.084693,1,3200.0,1,北京中润置家房地产经纪有限公司,2296467600x
【 全源】地铁牡丹园站，家具家电齐全，高德大厦楼下，北医三院对面，,花园北路38号院,116.366914,39.981449,1,3200.0,1,北京我爱我家房地产经纪有限公司,2256627600x
亦庄桥地铁站成熟小区贵园南里一居温馨舒适真实价格,贵园南里,116.482452,39.794082,1,2800.0,1,爱屋吉屋,2251940286x
临近六号线地铁 交通便利 博客园精装一居 图片真实,博客园,116.689901,39.897895,1,2900.0,1,北京信誉置地房地产经纪有限公司,2232159319x
云龙家园 电梯一居室 家具家电齐全 随时看房 随时入住,云龙家园,116.434362,39.807634,1,2800.0,1,北京远州房地产经纪有限公司,2194499950x
和平西桥地铁站 光熙门地铁站 中日友好医院 附近出租一居室,和平里十二区,116.426153,39.967735,1,3200.0,1,北京中天置地房地产经纪有限公司,2326427606x
张自忠路地铁 东四八条全新翻建平房紧邻东四十条军总医院,东四八条,116.422998,39.932344,1,2800.0,1,北京中盈置地房地产经纪有限公司,2306121622x
为你而选为你为家 梨园小镇 精装大一居 拎包入住 随时可看,梨园小镇,116.675756,39.888231,1,3000.0,2,北京链家房地产经纪有限公司,2299216038x
为你而选为你为家 邻近地铁 随时可看 拎包入住,长城国际,116.632573,39.893652,1,3000.0,2,北京链家房地产经纪有限公司,2294994343x
可月付！！！对外经贸大学芍药居2号院精装一居室平价出租,芍药居,116.435914,39.977636,1,3150.0,1,北京国良乐居房地产经纪有限公司,2303848857x
丰卉家园 精装大一居 家电全齐 邻近地铁 随时看房 拎包入住,丰卉家园,116.265866,39.853365,1,3000.0,1,北京佳程美锦房地产经纪有限公司,2294331513x
宣武广外马连道 茶贸温馨一居 采光好临近地铁7号线 随时看,世纪茶贸,116.329574,39.882526,1,3100.0,1,北京中世一家房地产有限公司,2286281058x
宋家庄地铁5号线政馨园对面3G木兰可注册居住精装开间超低价位,3G木兰,116.434467,39.847786,1,3300.0,1,北京中天置地房地产经纪有限公司,2286727022x
望京-来广营-将台附近 临近地铁14-15号线 步行8分钟,望京-来广营-将台附,116.484502,39.974066,1,3300.0,2,北京世杰佳园房地产经纪有限公司,2284238527x
滨水动漫城精装1居，稀缺房源，房子非常棒，看房随时,滨水动漫城,116.581158,39.908683,1,3000.0,1,北京好来屋房地产经纪有限公司,2295190096x
东直门 北新桥 雍和宫 国子监 21中学 精装平房可洗澡做饭,北新桥胡同,116.418583,39.938983,1,3200.0,1,北京中恒建业房地产经纪有限公司,2325094676x
【蘑菇租房】7号线化工站 精装一室户 签半年免费送一个月入住,领寓公寓,116.541857,39.896171,1,3030.0,1,上海墨果资产管理有限公司,2283495898x
和业主签合同 你得快 过了今天晚上就够呛有了,金盏嘉园,116.561261,40.009846,1,2800.0,1,北京尚佳伟业房地产经纪有限公司,2209986993x
【 全源】东亚三环 楼下就是公益西桥地铁 可办公 随时看房,东亚三环中心,116.371767,39.83702,1,3200.0,1,北京我爱我家房地产经纪有限公司,2319605843x
西红门 宏福园 精装一居 集中供暖 性价比高,宏福园,116.340484,39.797205,1,2900.0,1,北京顺达行房地产经纪有限公司丰台第二分公司,2319093257x
【 全源】10号线 14号线 平乐园一层一居 钥匙房 月付 劲松潘家园,平乐园小区,116.481056,39.884506,1,3300.0,1,北京我爱我家房地产经纪有限公司,2304803700x
双桥地铁旁，低价抢租，滨水动漫城1居，房子干净整洁，拎包入住,滨水动漫城,116.581158,39.908683,1,3100.0,1,北京好来屋房地产经纪有限公司,2311911770x
为你而选为你为家 海淀万寿路地铁旁一居;业主急租,万寿路12号院,116.29684,39.910586,1,3300.0,1,北京链家房地产经纪有限公司,2312289061x
大兴区西红门兴海家园月苑 精装全齐一居室 南北通透 3100,兴海家园月苑,116.336705,39.793464,1,3100.0,1,爱屋吉屋,2311275061x
西红门新发地旁 九龙山庄精装一居 拎包入住,九龙山庄三区,116.342063,39.801416,1,2900.0,1,北京顺达行房地产经纪有限公司,2305034974x
可短租荣京东街地铁旁兴盛国际精装朝南33平大开间首次出租,兴盛国际,116.52325,39.794432,1,2880.0,1,北京和睦房地产经纪有限公司,2302124817x
为你而选为你为家 果园 格瑞雅居 开间 八通线 带电梯,格瑞雅居,116.645164,39.88639,1,3000.0,1,北京链家房地产经纪有限公司,2302479139x
月付短租亦庄线荣京东街地铁蜂客公寓酒店式管理火爆招租,兴盛国际,116.52325,39.794432,1,3000.0,2,北京和睦房地产经纪有限公司,2301565591x
全南一居室 房东直租 温馨浪漫粉色系 ！,康营家园,116.542489,40.03547,1,3300.0,1,北京蕴实投资管理有限公司,2295763383x
车站北里 紧邻地铁 南北通透 豪华装修,车站北里,116.33434,39.7259,1,3200.0,1,北京兴宸房地产经纪有限公司,2031007605x
【 全源】七街坊精装单间 东风北桥;久隆百货;将台路;华信医院;,酒仙桥七街坊,116.491673,39.963137,1,2800.0,1,北京我爱我家房地产经纪有限公司,2329303436x
城市经典精装一居齐全 临地铁9号线 拎包入住,城市经典,116.292869,39.833456,1,3100.0,1,北京链家房地产经纪有限公司,2257880505x
别挑了 就这套适合你 1室南北通透 短信发送至手机收藏该房源,鸿博家园,116.473153,39.829755,1,3100.0,1,北京顺洋房地产经纪有限公司,2200851117x
马家堡 7克拉 地铁10号线 精装修 拎包入住 商超一站式,7克拉,116.385346,39.839382,1,3000.0,1,北京幸福家房地产经纪有限公司,2310393100x
【 全源】慧华苑 精装一居 集中供暖 随时看房 紧邻地铁13号线龙泽站,慧华苑,116.315535,40.076851,1,3300.0,1,北京我爱我家房地产经纪有限公司,2299528618x
为你而选为你为家 西城广安门小开间 家具家电齐全 交通便利,荣丰2008,116.336616,39.894695,1,3100.0,1,北京链家房地产经纪有限公司,2304909585x
马连洼西北旺六里屯 精装开间 随时入住 用友软件航天城,六里屯五区,116.472066,39.929159,1,3100.0,1,北京链家房地产经纪有限公司,2311186012x
鲁谷 万达 吴庄 八宝山地铁口 莲石路 重兴园精装大一居急租,重兴园小区,116.226335,39.892076,1,3200.0,1,爱屋吉屋,2303600148x
望京附近青年精装高档社区 招租 招租 酒店式管理,望京新城,116.471236,39.996746,1,2800.0,1,,2254635936x
精铁和园 精装修 便宜出租 只需3300元,京铁和园,116.343032,39.880031,1,3300.0,1,爱屋吉屋,2313099616x
安定门 鼓楼 北锣鼓巷分司厅胡同8人宿舍独立卫生间看房随时,分司厅胡同,116.406068,39.944021,1,2800.0,1,,2298947499x
开间可以这样屌！厨房，卫生间可以这样设计，妈妈不担心你挤厕所,芍药居北里,116.435619,39.986142,1,2800.0,1,北京世杰佳园房地产经纪有限公司,2309858215x
为你而选为你为家 通州区武夷花园BOBO自由城精装一居,BOBO自由城,116.69366,39.908758,1,3300.0,1,北京链家房地产经纪有限公司,2308932889x
婚房一居 四合庄 科技园9号线地铁口楼上 南向 第一次出租,四合庄,116.612668,39.857704,1,3100.0,1,北京嘉宝信业房地产经纪有限公司,2295400681x
出租地铁站附近一居室，全新家电真实照片个人直租,立水桥北里,116.413500,40.052580,1,3100.0,1,,2268737890x
【中润置家】直达上地 西苑 西二旗 中关村软件园 大牛坊开间,中关村软件园,116.292868,40.047683,1,3000.0,1,北京中润置家房地产经纪有限公司,2293610035x
精品一居出租 东泽园出租一套两居2900元 精装修随时看房,东泽园,116.558017,39.959821,1,2900.0,1,北京晟源房地产经纪有限公司,2292835485x
【宏杰地产】永定门地铁十四号线北京南站四号线附近干净一居,西革新里110号院,116.390091,39.865933,1,3300.0,1,北京宏杰房地产经纪有限公司,2289912217x
【 全源】大兴亦庄国融国际开间 全齐 紧邻地铁 拎包入住,国融国际,116.501782,39.801476,1,3000.0,1,北京我爱我家房地产经纪有限公司,2304557859x
【 全源】四惠东地铁站旁，惠馨国际公寓精装十里堡急租房,惠馨国际公寓,116.509355,39.913247,1,3200.0,1,北京我爱我家房地产经纪有限公司,2329445594x
青塔西路大成路青塔芳园小瓦窑南路 地铁1号线五棵松站房子干净,青塔芳园,116.258838,39.891328,1,3100.0,1,北京相见缘房地产中介有限公司,2312039200x
东亚创展精装大开间，价格便宜空少空姐首选，拎包入住,东亚创展国际,116.556135,40.118536,1,3100.0,1,北京金色时光房地产经纪有限公司,2302993445x
茶贸中心 精装修 开间 商住两用 家电齐全 地铁7号线弯子,茶贸国际中心,116.329574,39.882526,1,3100.0,1,北京康居易房地产经纪有限公司,2281693605x
紧邻地铁 南庭新苑北区精装一居室家电全齐拎包入住 随时看房,南庭新苑,116.367429,39.803047,1,3100.0,1,北京安佳鼎盛房地产经纪有限公司,2216960495x
超便宜一居出租 来晚了就没有了 温馨好房,荣丰2008,116.336616,39.894695,1,2800.0,1,荣丰搜房房产经纪有限公司,2147675055x
为你而选为你为家 干净一居出租 离地铁较近,东幸福街,116.285512,39.851825,1,3300.0,1,北京链家房地产经纪有限公司,2318708705x
为你而选为你为家 常秀家园南向阳光一居室 精致装修,常秀家园,116.330353,40.055313,1,3200.0,1,北京链家房地产经纪有限公司,2287109968x
为你而选为你为家 卢沟桥南里精装两居 家电全齐 拎包入住,卢沟桥南里,116.234538,39.847642,1,3000.0,1,北京链家房地产经纪有限公司,2303343355x
【 全源】出租1室 超值朝南 看了绝对满意,国美第一城,116.512939,39.933698,1,3000.0,1,北京我爱我家房地产经纪有限公司,2249856405x
地铁马家堡4号线博爱医院旁马家堡西里正规一居室 1层,马家堡西里,116.374168,39.852835,1,3100.0,1,北京逢涛伟业房地产经纪有限公司,2274588846x
朝阳门地铁 银河soho后身 大方家 南水关胡同 小牌坊胡同,大方家胡同,116.429506,39.919762,1,2800.0,1,北京中恒建业房地产经纪有限公司,2311367467x
地铁5号线300米公寓出租团片真实个人,芍药居,116.435914,39.977636,1,3300.0,1,经纪人,2243522173x
图片;温馨一居特价2700-3200.精装！优惠多,香江北岸,116.482473,40.032938,1,2800.0,1,北京世杰佳园房地产经纪有限公司,1638030504x
三线合一 宋家庄地铁站东 3G木兰小区 精装修 一居室,3G木兰,116.434467,39.847786,1,3200.0,1,北京中天置地房地产经纪有限公司,2299098741x
马家堡 地铁10号线 7克拉 精装开间 随时看房,7克拉,116.385346,39.839382,1,2900.0,1,北京幸福家房地产经纪有限公司,2312847604x
